precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"SIMONIS ALFRED-ROBERT-ALIANȚA ELECTORALĂ PSD PNL-voturi","IACOB ADRIAN-VASILE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","MAYER MARIAN-PARTIDUL ROMÂNIA MARE-voturi","SIMUŢ GLAD-PARTIDUL S.O.S. ROMÂNIA-voturi","NICA ALIN-ADRIAN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","BALAŞ NELU-PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","SZIME OVIDIU-DANIEL-PARTIDUL ROMÂNIA PUTERNICĂ-voturi"
37,TIMIŞ,"ŞCOALA PRIMARĂ COVACI",555,SÂNANDREI,158653,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:43:41",882,868,2,8,4,472,460,0,8,4,460,12,900,428,156,121,4,22,142,11,4
37,TIMIŞ,"ŞCOALA PRIMARA CRIVINA",489,NĂDRAG,157898,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:46:35",240,229,0,8,3,168,157,0,8,3,167,1,300,132,149,7,0,4,4,3,0
37,TIMIŞ,"ŞCOALA PRIMARĂ CUTINA",326,BETHAUSEN,155840,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:44:23",249,233,0,9,7,175,159,0,9,7,156,19,300,125,40,23,2,19,64,7,1
37,TIMIŞ,"ŞCOALA PRIMARA DOLAŢ",459,LIVEZILE,159491,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:18:46",453,438,2,10,3,158,144,1,10,3,141,17,600,442,90,28,3,10,10,0,0
37,TIMIŞ,"ŞCOALA PRIMARĂ DRĂGOIEȘTI",525,RACOVIŢA,158243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:18:48",385,338,0,28,19,255,208,0,28,19,237,18,382,127,134,32,5,14,51,0,1
37,TIMIŞ,"ŞCOALA PRIMARĂ DRAGŞINA",355,"CHEVEREŞU MARE",156311,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:37:00",586,555,0,27,4,305,274,0,27,4,299,6,700,395,180,41,5,10,60,1,2
37,TIMIŞ,"ŞCOALA PRIMARĂ FĂDIMAC",300,BALINŢ,155546,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:11:50",148,135,0,6,7,135,122,0,6,7,124,11,300,165,37,22,3,15,47,0,0
37,TIMIŞ,"ȘCOALA PRIMARĂ FĂRĂŞEŞTI",517,PIETROASA,158136,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:51",186,182,0,2,2,140,136,0,2,2,134,6,200,60,104,14,1,1,14,0,0
37,TIMIŞ,"ŞCOALA PRIMARA FERENDIA",446,"JAMU MARE",157362,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:51",308,298,1,4,5,168,158,1,4,5,157,11,400,232,102,15,0,10,28,0,2
37,TIMIŞ,"ŞCOALA PRIMARĂ FICĂTAR",526,RACOVIŢA,158243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:55:02",311,274,0,26,11,221,184,0,26,11,207,14,400,179,120,17,1,4,65,0,0
37,TIMIŞ,"ŞCOALA PRIMARĂ FOLEA",616,VOITEG,159339,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:39",390,372,0,11,7,240,222,0,11,7,222,18,400,160,132,33,6,9,39,3,0
37,TIMIŞ,"ȘCOALA PRIMARĂ HERNEACOVA",287,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:39:54",389,375,1,9,4,253,240,0,9,4,243,9,600,348,133,13,1,12,77,5,2
37,TIMIŞ,"ŞCOALA PRIMARĂ HEZERIȘ",363,COŞTEIU,156473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:07:16",166,148,0,13,5,166,148,0,13,5,154,12,400,234,116,11,2,2,16,3,4
37,TIMIŞ,"ŞCOALA PRIMARA IANOVA",530,"REMETEA MARE",158396,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 17:02:21",993,936,29,25,3,672,643,1,25,3,630,42,1000,305,346,81,10,36,143,9,5
37,TIMIŞ,"SCOALA PRIMARĂ IOSIFALĂU",590,"TOPOLOVĂŢU MARE",158966,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:22",446,433,4,8,1,267,258,0,8,1,253,14,500,233,49,126,5,14,56,0,3
37,TIMIŞ,"ŞCOALA PRIMARĂ JABĂR",338,BOLDUR,156106,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:48:21",348,325,2,13,8,265,243,1,13,8,250,15,500,235,138,18,5,6,79,2,2
37,TIMIŞ,"ŞCOALA PRIMARĂ LEUCUŞEŞTI",327,BETHAUSEN,155840,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:00:28",288,249,0,20,19,288,249,0,20,19,268,20,400,112,60,31,3,8,151,12,3
37,TIMIŞ,"ŞCOALA PRIMARĂ LUNGA",360,"COMLOŞU MARE",156437,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:02",464,458,0,5,1,204,198,0,5,1,190,14,700,496,120,22,2,16,24,6,0
37,TIMIŞ,"ȘCOALA PRIMARĂ MACEDONIA",248,"ORAŞ CIACOVA",156357,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:56:20",400,391,1,8,0,241,233,0,8,0,223,18,433,192,161,18,4,8,29,0,3
37,TIMIŞ,"ŞCOALA PRIMARĂ MOŞNIŢA VECHE",482,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:57:44",1732,1716,8,8,0,938,929,1,8,0,903,33,1900,964,400,106,9,30,323,15,20
37,TIMIŞ,"ŞCOALA PRIMARĂ MOŞNIŢA VECHE",483,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:18:43",1639,1607,18,14,0,1029,1013,2,14,0,1011,18,1700,671,414,75,7,37,446,11,21
37,TIMIŞ,"ȘCOALA PRIMARĂ MOȘNIȚA VECHE",484,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:04:08",1885,1849,12,24,0,1192,1168,0,24,0,1176,16,2000,804,463,41,11,8,632,9,12
37,TIMIŞ,"ȘCOALA PRIMARĂ NERĂU",578,"TEREMIA MARE",158859,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:46:41",920,915,1,4,0,440,435,1,4,0,388,52,1000,560,229,53,5,18,72,7,4
37,TIMIŞ,"ŞCOALA PRIMARĂ OBAD",249,"ORAŞ CIACOVA",156357,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:22:10",544,531,0,11,2,364,351,0,11,2,351,13,600,0,178,56,1,20,84,7,5
37,TIMIŞ,"ŞCOALA PRIMARĂ OHABA-FORGACI",339,BOLDUR,156106,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:01:54",668,620,5,21,22,513,469,1,21,22,501,12,700,187,303,44,1,22,128,3,0
37,TIMIŞ,"ȘCOALA PRIMARĂ ORȚIȘOARA",497,ORŢIŞOARA,158010,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:48:03",1167,1156,3,4,4,639,631,0,4,4,588,51,1200,561,242,67,9,34,201,25,10
37,TIMIŞ,"ŞCOALA PRIMARA OTVESTI",534,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:24:53",311,287,1,17,6,187,164,0,17,6,174,13,400,213,83,42,6,5,36,0,2
37,TIMIŞ,"ŞCOALA PRIMARĂ PETROMAN",250,"ORAŞ CIACOVA",156357,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:57:43",630,605,1,23,1,374,350,0,23,1,357,17,700,326,202,36,4,15,94,3,3
37,TIMIŞ,"ȘCOALA PRIMARĂ PETROVASELO",289,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:40:19",222,209,0,9,4,127,114,0,9,4,119,8,300,173,61,17,4,6,24,4,3
37,TIMIŞ,"ȘCOALA PRIMARĂ POIENI",518,PIETROASA,158136,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:54:23",226,218,0,5,3,172,164,0,5,3,160,12,300,128,128,16,0,2,14,0,0
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂNGEORGE",334,BIRDA,159366,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:51:24",465,457,0,0,8,240,232,0,0,8,226,6,500,260,176,23,0,10,17,0,0
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂNMARTINU SÂRBESC",509,"PECIU NOU",158065,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:29:50",825,807,0,8,10,442,424,0,8,10,411,31,1000,558,222,65,2,19,94,7,2
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂNMIHAIU GERMAN",558,"SÂNMIHAIU ROMÂN",158699,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:37:28",909,899,3,5,2,406,398,1,5,2,387,19,900,494,202,49,6,21,102,7,0
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂRBOVA",528,RACOVIŢA,158243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:07:34",269,246,1,13,9,182,160,0,13,9,176,6,300,118,116,16,1,6,37,0,0
37,TIMIŞ,"SCOALA PRIMARA SCULIA",270,"ORAŞ GĂTAIA",157086,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:57:23",1694,1675,1,13,5,794,776,0,13,5,730,64,1700,906,472,108,6,19,102,23,0
37,TIMIŞ,"ŞCOALA PRIMARĂ ŞEMLACUL MIC",274,"ORAŞ GĂTAIA",157086,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:32:16",147,137,0,10,0,81,71,0,10,0,79,2,200,119,48,8,0,4,17,1,1
37,TIMIŞ,"SCOALA PRIMARA SEMLACU MARE",273,"ORAŞ GĂTAIA",157086,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:58:43",254,238,0,7,9,115,99,0,7,9,102,13,300,185,59,20,0,2,18,2,1
37,TIMIŞ,"ŞCOALA PRIMARĂ SILAGIU",243,"ORAŞ BUZIAŞ",155403,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:47:41",640,626,2,8,4,350,338,0,8,4,335,15,1000,650,197,37,4,14,80,3,0
37,TIMIŞ,"ŞCOALA PRIMARĂ SINERSIG",340,BOLDUR,156106,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:36:03",508,494,2,9,3,291,278,1,9,3,274,17,800,509,154,25,8,13,65,3,6
37,TIMIŞ,"ŞCOALA PRIMARA STAMORA GERMANĂ",476,MORAVIŢA,157781,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:52:31",880,862,0,13,5,424,406,0,13,5,394,30,900,476,215,31,4,26,115,3,0
37,TIMIŞ,"ȘCOALA PRIMARĂ STANCIOVA",290,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:12:14",332,309,4,10,9,206,185,2,10,9,187,19,400,194,114,24,1,13,32,2,1
37,TIMIŞ,"ŞCOALA PRIMARĂ TÂRGOVIŞTE",301,BALINŢ,155546,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:35",252,236,0,8,8,174,158,0,8,8,166,8,300,125,90,8,1,9,55,2,1
37,TIMIŞ,"ŞCOALA PRIMARA TEREMIA MICĂ",579,"TEREMIA MARE",158859,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:53:01",568,568,0,0,0,274,274,0,0,0,245,29,600,326,129,44,2,18,43,6,3
37,TIMIŞ,"ŞCOALA PRIMARĂ UIHEI",571,ŞANDRA,159464,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:08:53",487,474,1,3,9,263,251,0,3,9,242,21,500,237,124,55,3,12,43,2,3
37,TIMIŞ,"ŞCOALA PRIMARĂ URSENI",485,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:54:01",1207,1184,7,12,4,676,660,0,12,4,658,14,1400,728,289,42,6,11,290,5,15
37,TIMIŞ,"ȘCOALA PRIMARĂ URSENI",486,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:39:56",1125,1107,7,9,2,622,611,0,9,2,599,23,1200,578,257,64,19,17,217,6,19
37,TIMIŞ,"ŞCOALA PRIMARĂ VISAG",614,"VICTOR VLAD DELAMARINA",159259,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:27:15",276,269,0,7,0,126,119,0,7,0,108,18,300,174,68,9,2,5,20,4,0
37,TIMIŞ,"ŞCOALA PRIMARĂ VUCOVA",356,"CHEVEREŞU MARE",156311,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 00:48:05",346,329,2,10,5,171,156,0,10,5,163,8,500,329,92,19,2,4,41,0,5
37,TIMIŞ,"SC TRANSPORT MIXT FĂGEȚEANA SA",257,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:16:30",296,281,0,10,5,193,178,0,10,5,183,10,400,207,104,23,1,9,45,0,1
37,TIMIŞ,"SEDIUL PRIMĂRIEI BOGDA",335,BOGDA,156035,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:01:56",264,247,4,8,5,176,162,1,8,5,169,7,400,224,81,34,2,2,48,0,2
37,TIMIŞ,"SEDIUL PRIMĂRIEI CENEI",351,CENEI,156277,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:47:43",1782,1743,5,2,32,939,903,2,2,32,885,54,2000,1061,519,141,16,38,116,46,9
37,TIMIŞ,"SEDIUL PRIMARIEI DUMBRAVA",384,DUMBRAVA,156767,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:01:21",930,911,1,5,13,529,511,0,5,13,467,62,1100,571,221,60,11,29,135,3,8
37,TIMIŞ,"SEDIUL PRIMARIEI GHIZELA",413,GHIZELA,157193,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:46:53",471,378,2,67,24,390,297,2,67,24,368,21,600,211,214,37,4,26,82,4,1
37,TIMIŞ,"SEDIUL PRIMARIEI GIERA",420,GIERA,157273,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:50:18",638,607,2,15,14,376,346,1,15,14,291,55,800,454,187,32,5,19,44,3,1
37,TIMIŞ,"SEDIUL PRIMĂRIEI SECAŞ",564,SECAŞ,158608,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 01:05:45",218,209,0,6,3,123,114,0,6,3,118,5,501,378,28,9,0,2,78,1,0
37,TIMIŞ,"UNIVERSITATEA DE MEDICINĂ ŞI FARMACIE ”VICTOR BABEŞ”",1,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:07:26",1210,1131,57,13,9,375,353,0,13,9,360,15,1700,1325,126,24,6,8,187,6,3
37,TIMIŞ,"UNIVERSITATEA DE MEDICINĂ ŞI FARMACIE ”VICTOR BABEŞ”",2,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:33:20",1184,1060,100,24,0,475,448,3,24,0,460,15,1500,1025,143,29,3,10,266,4,5
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚELE VIEȚII, ”REGELE MIHAI I”",20,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:52:47",1958,1840,102,16,0,878,861,1,16,0,860,18,2100,1222,248,48,10,14,515,15,10
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚELE VIEȚII, ”REGELE MIHAI I”",21,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:51:34",1921,1844,61,16,0,857,840,1,16,0,846,11,1900,1043,244,45,11,14,501,18,13
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚELE VIEȚII, ”REGELE MIHAI I”",23,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:12:40",2072,1973,84,15,0,869,853,1,15,0,856,13,2000,1131,219,39,12,16,548,12,10
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚELE VIEȚII, ”REGELE MIHAI I”",22,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:44:41",1785,1737,18,25,5,720,689,1,25,5,683,37,2000,1280,185,46,11,19,395,20,7
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚELE VIEȚII, ”REGELE MIHAI I”",24,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:29:08",1790,1715,67,8,0,821,812,1,8,0,804,17,2000,1179,208,54,10,38,470,11,13
37,TIMIŞ,"UNIVERSITATEA POLITEHNICA TIMIŞOARA - CANTINA STUDENŢEASCĂ",120,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:13",922,832,48,42,0,293,251,0,42,0,281,12,1300,1007,103,22,6,11,132,5,2
37,TIMIŞ,"UNIVERSITATEA POLITEHNICA TIMIŞOARA- CANTINA STUDENŢEASCĂ",121,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:32:35",842,802,19,21,0,322,301,0,21,0,303,19,1100,778,124,27,2,4,144,0,2
